payment_code|operation_code|party_type|name|company_reg_no|business_reg_no|passport|account|account_status|relationship_start_date|relationship_type|agreement_date|statement_date|capacity|facility|credit_limit|instalment_amount|amount_in_arrears|month_in_arrears|tenure|total_balance_outstanding|late_payment_interest|principal_repayment_term|collateral_type|legal_status|date_status_update|deletion_reason_code|total_amount_paid|debt_type|email|mobile_no|date_of_notice|sponsor_constitution|sponsor_old_ic_company_reg_no|sponsor_new_ic_business_reg_no|sponsor_passport_no|sponsor_name|sponsor_status|sponsor_remarks|old_account_no
A|A|I|AARON COOK||750605088272||BOOST000505|2|20230218|1|20230302|20240703|1|3|5466.74|1842.72|0.0|0|89|0.0|15|1|0|0|20240703|0|0.0|004|robertduncan@example.org|012-9847779|||||||||
A|A|C|JOHNSON GROUP SDN BHD|2008228995-K|2008228995-K||BOOST000506|1|20231230|1|20240109|20241213|1|3|1371.73|3165.53|0.0|0|13|1272.4|13|1|0|0|20241213|0|0.0|002|bethgalloway@example.org|013-6789161|||||||||
A|A|I|ARTHUR DIAZ||741115014749||BOOST000507|1|20240822|1|20240823|20250222|1|3|15472.02|17191.13|0.0|0|27|7386.74|12|1|0|0|20250222|0|0.0|002|carrollebony@example.org|017-9607636|||||||||
A|A|I|CHRISTOPHER STARK||750221072721||BOOST000508|2|20220722|1|20220801|20250518|2|2|18019.91|6592.65|0.0|0|82|0.0|21|1|0|0|20250518|0|0.0|003|wswanson@example.com|019-3454152|||||||||
A|A|C|VARGAS-BARRON SDN BHD|2007656241-W|2007656241-W|A#######|BOOST000509|1|20240308|1|20240308|20250502|2|2|13335.23|4706.55|0.0|0|85|3654.82|24|1|0|0|20250502|0|0.0|001|hermangordon@example.com|017-6336324|||||||||
A|A|I|LISA YOUNG||620915117652||BOOST000510|1|20230304|1|20230306|20230616|1|3|10821.19|6242.99|0.0|0|52|5957.17|13|1|0|0|20230616|0|0.0|004||017-6300623||C|2022451408-K|2022451408-K||TAYLOR-WOLFE SDN BHD|1|CO-BORROWER|
A|A|I|KEVIN RODRIGUEZ||630118039659||BOOST000511|1|20230811|1|20230907|20250602|2|2|2167.48|5911.31|23645.24|4|11|457.69|17|1|0|0|20250602|0|0.0|004|jamesdonna@example.org||||||||||
A|A|I|TRACY OSBORNE||561102048756||BOOST000512|1|20240128|1|20240223|20240812|1|3|13578.41|6677.91|6677.91|1|61|8129.16|23|1|0|0|20240812|0|0.0|003||012-2701240|||||||||
A|A|I|MICHAEL ZIMMERMAN||880520064063||BOOST000513|1|20240415|1|20240422|20240920|1|3|7963.26|4049.12|0.0|0|59|2989.1|16|1|0|0|20240920|0|0.0|001|ellisdonald@example.com|013-7903194|||||||||
A|A|I|SARAH RICHARDSON||650706095671||BOOST000514|1|20221011|1|20221030|20240118|2|3|12390.87|5900.41|17701.23|3|63|5024.29|13|1|0|0|20240118|0|0.0|002|fcollins@example.net|016-6981747|||||||||
A|A|C|KNAPP, COOK AND SALAZAR SDN BHD|2016188302-W|2016188302-W||BOOST000515|1|20220914|1|20221004|20240112|1|3|9316.49|3212.58|3212.58|1|87|8199.9|20|1|0|0|20240112|0|0.0|004|kristincochran@example.com||||||||||
A|A|B|ELIZABETH DAVIS & PHILLIPS-PHILLIPS|2008340351-W|571124104297||BOOST000516|1|20231105|1|20231111|20241031|1|3|4776.52|8429.15|0.0|0|17|1982.17|24|1|0|0|20241031|0|0.0|004|jonesjeanette@example.org|014-2942885|||||||||
A|A|I|CHRISTINA GREGORY||500520068766||BOOST000517|1|20230801|1|20230822|20240812|2|2|2944.22|4416.33|0.0|0|20|2019.95|13|1|0|0|20240812|0|0.0|003|umoore@example.com|018-2913051|||||||||
A|A|I|BOBBY HOWELL||770521062207||BOOST000518|1|20231223|1|20240115|20240720|2|3|4302.76|2746.44|0.0|0|47|3160.07|12|1|0|0|20240720|0|0.0|003|nkim@example.net|017-4564687|||||||||
A|A|C|POPE, BROOKS AND GARRISON SDN BHD|2018546817-M|2018546817-M||BOOST000519|1|20250403|1|20250412|20250621|1|3|17913.83|28284.99|0.0|0|19|2292.86|19|1|0|0|20250621|0|0.0|004|echarles@example.net|014-3884356|||||||||
A|A|I|JILL PEREZ||821001045943||BOOST000520|1|20221128|1|20221204|20230222|2|2|2756.14|929.04|0.0|0|89|1747.05|17|1|0|0|20230222|0|0.0|003||014-1213412||C|2016892226-W|2016892226-W||HAMILTON, SANFORD AND LONG SDN BHD|1||
A|A|I|DAVID LEE||630511125435||BOOST000521|4|20240914|1|20240917|20250416|1|3|16504.06|23577.23|259349.53|11|21|1875.73|18|1|0|0|20250416|0|0.0|004|smithnicole@example.com|012-8536268|||||||||
A|A|I|TIMOTHY MARTIN||780505051840||BOOST000522|1|20230711|1|20230717|20240709|1|3|16662.23|14281.91|0.0|0|35|13143.04|14|1|0|0|20240709|0|0.0|003|davidmendoza@example.com|018-9810023|||||||||
A|A|C|HARRIS, MANN AND ABBOTT SDN BHD|2004689977-M|2004689977-M||BOOST000523|1|20240816|1|20240819|20250704|1|3|8294.91|3504.89|14019.56|4|71|2660.09|16|1|0|0|20250704|0|0.0|004||019-9506860|||||||||
A|A|I|SCOTT LARSON||760913115693||BOOST000524|1|20250125|1|20250222|20250422|1|2|10987.4|3703.62|0.0|0|89|3973.8|18|1|0|0|20250422|0|0.0|003||019-9811535|||||||||
A|A|B|RHONDA JACOBS & GREER, FIGUEROA AND LOPEZ|2020274594-K|940305058603||BOOST000525|1|20240127|1|20240213|20250621|1|3|17077.19|16009.87|0.0|0|32|112.49|14|1|0|0|20250621|0|0.0|003|bobbymcbride@example.net|018-3504067|||||||||
A|A|C|JONES, GREENE AND BROWN SDN BHD|2009708528-H|2009708528-H||BOOST000526|1|20230217|1|20230315|20240331|2|3|17394.86|9488.11|0.0|0|55|15841.83|14|1|0|0|20240331|0|0.0|003|lutzshawn@example.net|012-5486890|||||||||
A|A|B|MICHELLE COCHRAN & WHITE-LAWRENCE|2019935247-X|800213083991||BOOST000527|1|20220804|1|20220823|20241218|1|3|3837.23|2740.88|10963.52|4|42|616.94|21|1|0|2|20241218|0|0.0|004|kathleenbrown@example.net|012-8781251|20241012|C|2021590445-K|2021590445-K||FORD INC SDN BHD|1|CO-BORROWER|
A|A|B|AUDREY ROWLAND & HILL GROUP|2021886932-M|880801073178||BOOST000528|1|20230501|1|20230515|20230924|1|2|16908.04|10792.37|0.0|0|47|11244.13|21|1|0|0|20230924|0|0.0|003|cynthia22@example.net|017-5618713|||||||||
A|A|I|JOHN TORRES||750804038218||BOOST000529|1|20241218|1|20241231|20250305|1|2|14429.71|48099.03|144297.09|3|9|12667.14|16|1|0|0|20250305|0|0.0|003||013-6932476|||||||||
A|A|I|CHRISTINE GARCIA||980101149233||BOOST000530|2|20240718|1|20240806|20250210|1|2|1826.07|1826.07|0.0|0|30|0.0|17|1|0|0|20250210|0|0.0|001|||||||||||
A|A|I|MARY MARKS||661126108683||BOOST000531|1|20231227|1|20240116|20241121|1|2|9992.19|4408.32|0.0|0|68|3422.83|15|1|0|0|20241121|0|0.0|002|||||||||||
A|A|I|THOMAS ADAMS||510222014342||BOOST000532|1|20230719|1|20230809|20240602|1|2|16138.6|37242.92|0.0|0|13|9076.8|15|1|0|0|20240602|0|0.0|002|davenportryan@example.com|013-3224279|||||||||
A|A|I|KIM WELCH||820115016722||BOOST000533|1|20241222|1|20250112|20250513|1|3|6742.83|2325.11|0.0|0|87|4097.48|17|1|0|0|20250513|0|0.0|002|||||||||||
A|A|I|ROBERT TATE||670212126579||BOOST000534|4|20230802|1|20230803|20231121|1|3|11649.94|3883.31|27183.17|7|90|10814.05|17|1|0|0|20231121|0|0.0|003|megan12@example.com|017-2211742|||||||||
A|A|I|ELIZABETH CLARK||870502079577||BOOST000535|1|20241010|1|20241031|20241229|1|2|10153.58|5076.79|0.0|0|60|1228.13|17|1|0|0|20241229|0|0.0|003|mcleanbrandy@example.org||||||||||
A|A|I|EILEEN BOYD||830310056095||BOOST000536|4|20240204|1|20240227|20250120|1|2|17989.1|5996.37|23985.48|4|90|8652.21|21|1|0|0|20250120|0|0.0|004|randy60@example.com||||||||||
A|A|I|GEORGE SCOTT||760828022883||BOOST000537|1|20231221|1|20240103|20241123|2|2|3142.21|2299.18|0.0|0|41|2273.82|14|1|0|0|20241123|0|0.0|003|bradyandrew@example.net|016-4682600|||||||||
A|A|I|CRAIG PORTER||930612097852||BOOST000538|1|20240413|1|20240503|20250105|1|2|8745.33|21863.32|0.0|0|12|8323.55|14|1|0|0|20250105|0|0.0|004|gabriel22@example.org|||C|2024920324-K|2024920324-K||RIOS, NOLAN AND THOMAS SDN BHD|1||
A|A|C|COOKE, HAMILTON AND LEE SDN BHD|2001665645-M|2001665645-M||BOOST000539|2|20230130|1|20230202|20240918|1|3|18350.67|18983.45|0.0|0|29|0.0|24|1|0|0|20240918|0|0.0|002||013-8642270|||||||||
A|A|I|HOLLY KNIGHT||731203109050|B#######|BOOST000540|1|20220820|1|20220831|20230826|2|2|6297.84|13495.37|0.0|0|14|4884.18|20|1|0|0|20230826|0|0.0|003|carolyn18@example.com|013-6054141||C|2024585194-M|2024585194-M||FOSTER AND SONS SDN BHD|1|GUARANTOR|
A|A|I|TIMOTHY DIAZ||710311038789|U#######|BOOST000541|1|20230902|1|20230916|20240327|1|2|11066.35|3999.89|0.0|0|83|388.71|14|1|0|0|20240327|0|0.0|001|millertyrone@example.net|||I||940526092511||FRANCISCO POLLARD DDS|1|CO-BORROWER|
A|A|I|IAN PARSONS||581102143339||BOOST000542|1|20231220|1|20240113|20250621|1|3|11771.8|9055.23|0.0|0|39|900.51|12|1|0|0|20250621|0|0.0|001|nbrooks@example.org|012-3842580|||||||||
A|A|B|KATHRYN TURNER & HANSEN, LANDRY AND CRAIG|2022482834-M|890814137194||BOOST000543|2|20230807|1|20230823|20250429|2|3|12102.33|15127.91|0.0|0|24|0.0|12|1|0|0|20250429|0|0.0|001|wileybrandon@example.com|018-3139838|||||||||
A|A|I|RICHARD RIVERA||870903104283|Z#######|BOOST000544|2|20231201|1|20231210|20250125|1|2|18328.18|24992.97|0.0|0|22|0.0|15|1|0|0|20250125|0|0.0|001|melissajones@example.net|013-9048924|||||||||
A|A|I|CATHERINE ARELLANO||960609051540||BOOST000545|1|20250115|1|20250201|20250703|1|2|15690.49|18104.41|0.0|0|26|12883.68|16|1|0|0|20250703|0|0.0|003|clarkmichele@example.org|018-6568840|||||||||
A|A|C|WAGNER, BLAKE AND HUGHES SDN BHD|2021165232-X|2021165232-X||BOOST000546|2|20250323|1|20250421|20250421|1|3|18652.65|6994.74|0.0|0|80|0.0|14|1|0|0|20250421|0|0.0|004|tammyjones@example.org|018-2161177||C|2004922015-M|2004922015-M||ROSE-ELLIS SDN BHD|1|GUARANTOR|
A|A|I|ANDREA BROWN||590317138329||BOOST000547|1|20240429|1|20240519|20240915|1|3|13395.7|8930.47|0.0|0|45|1057.36|13|1|0|0|20240915|0|0.0|002|jameslawrence@example.org|019-3914156|||||||||
A|A|C|WANG, BECK AND MURPHY SDN BHD|2003261413-X|2003261413-X||BOOST000548|1|20220831|1|20220924|20221109|1|2|3620.71|1751.96|7007.84|4|62|544.57|23|1|0|1|20221109|0|0.0|004||018-3744494|20220908||||||||
A|A|I|CHRISTINA JOHNSTON||760201051111||BOOST000549|1|20240304|1|20240328|20250624|1|2|4112.88|17626.63|88133.15|5|7|2255.72|23|1|0|1|20250624|0|0.0|003||019-3666112|20250511||||||||
A|A|I|HEATHER CLARK||880524062871||BOOST000550|1|20230304|1|20230401|20231130|1|3|8158.69|3824.39|0.0|0|64|1882.81|16|1|0|0|20231130|0|0.0|004||014-9033675|||||||||
A|A|B|JASMINE SILVA & WEBER, ESTRADA AND VALDEZ|2023295722-X|700128109861||BOOST000551|3|20241130|1|20241220|20250626|1|3|12274.79|6036.78|72441.36|12|61|9775.64|20|1|0|0|20250626|0|0.0|004||018-2300783||C|2009162495-W|2009162495-W||PEREZ, WALKER AND SMITH SDN BHD|1|GUARANTOR|
A|A|I|LAUREN NORMAN||630309116967||BOOST000552|1|20240713|1|20240809|20250205|1|2|3188.25|1621.14|9726.84|6|59|1625.21|14|1|0|2|20250205|0|0.0|003||018-7551016|20241222||||||||
A|A|I|KIMBERLY WARD||760220134666||BOOST000553|1|20250116|1|20250130|20250308|1|2|2670.99|2504.05|0.0|0|32|133.11|20|1|0|0|20250308|0|0.0|003|baileymark@example.net|018-9250274|||||||||
A|A|I|CHASE PETERSON||711224034998||BOOST000554|2|20230709|1|20230729|20231231|1|2|6194.46|2266.27|0.0|0|82|0.0|24|1|0|0|20231231|0|0.0|004|helenmann@example.org|||I||980102054547||CHRISTIE HENRY|1||
A|A|I|CHARLES SIMMONS||860609061119||BOOST000555|1|20230915|1|20231010|20240927|1|2|8687.23|3429.17|20575.02|6|76|3899.81|14|1|0|0|20240927|0|0.0|003||016-7718742|||||||||
A|A|C|CHOI-PHILLIPS SDN BHD|2008804296-K|2008804296-K||BOOST000556|1|20231210|1|20240104|20240328|1|2|1042.17|1250.6|0.0|0|25|690.23|15|1|0|0|20240328|0|0.0|001|||||||||||
A|A|I|NICHOLAS FOX||500408141239||BOOST000557|1|20240831|1|20240923|20250505|1|3|13196.49|7069.55|14139.1|2|56|8537.97|19|1|0|0|20250505|0|0.0|002|tiffany27@example.org||||||||||
A|A|I|ADAM SMITH||670919011670||BOOST000558|4|20240417|1|20240515|20241117|1|2|10240.5|9600.47|76803.76|8|32|9645.35|24|1|0|0|20241117|0|0.0|004|dhamilton@example.net|016-1581704|||||||||
A|A|I|BARBARA SANDERS||510608127633||BOOST000559|1|20231116|1|20231129|20250518|1|2|10758.27|5662.25|0.0|0|57|1684.44|14|1|0|0|20250518|0|0.0|002||017-6326320|||||||||
A|A|B|LINDSEY CUNNINGHAM & WILSON GROUP|2008219455-K|840323134430||BOOST000560|2|20250130|1|20250222|20250619|1|3|14071.69|5863.2|0.0|0|72|0.0|17|1|0|0|20250619|0|0.0|003||012-2487910|||||||||
A|A|I|MICHELLE MILLER||990125056334||BOOST000561|1|20240723|1|20240728|20241019|1|2|7514.19|3267.04|0.0|0|69|1838.19|13|1|0|0|20241019|0|0.0|002|christopherbass@example.org|012-4381787|||||||||
A|A|I|BRITTANY WAGNER||511115053136||BOOST000562|1|20241218|1|20250104|20250321|1|3|13496.09|6326.29|0.0|0|64|12545.41|19|1|0|0|20250321|0|0.0|003|ashleymccarty@example.org|||C|2013543079-M|2013543079-M||PRICE, WATSON AND GUTIERREZ SDN BHD|1|GUARANTOR|
A|A|I|JONATHAN FLOWERS||750805011111||BOOST000563|1|20230202|1|20230207|20230820|1|3|5774.16|24746.4|0.0|0|7|5680.97|21|1|0|0|20230820|0|0.0|001||012-5135880|||||||||
A|A|C|RIDDLE INC SDN BHD|2000373271-W|2000373271-W||BOOST000564|1|20230928|1|20231026|20241020|1|2|1044.65|2089.3|0.0|0|15|203.3|17|1|0|0|20241020|0|0.0|002|kennedychristopher@example.org|018-4135937|||||||||
A|A|I|JONATHAN COX||650725049141||BOOST000565|1|20230619|1|20230710|20241021|1|2|9625.6|6016.0|18048.0|3|48|4157.57|21|1|0|0|20241021|0|0.0|004||017-2383945|||||||||
A|A|C|BERRY, WEST AND RICHARDSON SDN BHD|2020637397-W|2020637397-W||BOOST000566|1|20240722|1|20240723|20241030|1|3|18301.42|7957.14|0.0|0|69|1031.92|16|1|0|0|20241030|0|0.0|001|charleslee@example.net|016-5965973|||||||||
A|A|I|DAWN CLAY||610615057059||BOOST000567|1|20250602|1|20250623|20250705|1|2|3692.4|1350.88|0.0|0|82|831.96|19|1|0|0|20250705|0|0.0|003|valenzuelamark@example.org|018-5844457|||||||||
A|A|I|ALEXANDER THOMPSON||560525094955||BOOST000568|1|20240323|1|20240404|20250624|1|3|9615.04|4305.24|0.0|0|67|6168.81|14|1|0|0|20250624|0|0.0|004|denise32@example.com|019-7636102|||||||||
A|A|I|DAVID FERNANDEZ||770208105468||BOOST000569|1|20230509|1|20230509|20250312|1|2|9081.46|6811.09|13622.18|2|40|6943.39|13|1|0|0|20250312|0|0.0|004|iwalter@example.org|016-1383376|||||||||
A|A|C|WILSON, PERKINS AND TURNER SDN BHD|2020203231-K|2020203231-K||BOOST000570|1|20221117|1|20221207|20250210|1|3|11483.01|4052.83|4052.83|1|85|2216.88|16|1|0|0|20250210|0|0.0|001|thorntonjames@example.net|017-9856813|||||||||
A|A|I|ALEXANDRA EVANS||540803014252||BOOST000571|1|20240617|1|20240625|20240705|1|2|7840.6|4438.08|0.0|0|53|7464.44|17|1|0|0|20240705|0|0.0|003|jeanette66@example.org|013-1543235||C|2013935191-K|2013935191-K||MORA LTD SDN BHD|1||
A|A|I|DALE DAVIS||591105065706||BOOST000572|1|20220809|1|20220810|20241208|1|2|12532.53|11749.25|0.0|0|32|3037.68|23|1|0|0|20241208|0|0.0|003|||||||||||
A|A|I|TINA HARRISON||800806022016||BOOST000573|3|20221228|1|20230105|20230322|1|3|7717.95|2572.65|15435.9|6|90|551.01|12|1|0|1|20230322|0|0.0|003|madison45@example.com|013-8651995|20230109||||||||
A|A|I|JEREMY JONES||780209061904||BOOST000574|1|20240508|1|20240603|20241005|1|2|4732.53|5915.66|0.0|0|24|2777.77|14|1|0|0|20241005|0|0.0|004|lconley@example.com|016-5154747|||||||||
A|A|I|ALLISON STEPHENSON||721108141495||BOOST000575|4|20220824|1|20220913|20230127|1|3|8803.42|10157.79|40631.16|4|26|2669.22|22|1|0|0|20230127|0|0.0|003||014-1222189|||||||||
A|A|I|ANNA NELSON||980727053616||BOOST000576|4|20240803|1|20240810|20250319|2|3|13979.79|18234.51|182345.1|10|23|11493.13|23|1|0|1|20250319|0|0.0|003|lisa13@example.org|018-2923723|20250123||||||||
A|A|I|AMY GARCIA||550507046768|F#######|BOOST000577|1|20240730|1|20240816|20240821|1|2|17473.95|17473.95|69895.8|4|30|14198.86|16|1|0|0|20240821|0|0.0|001|acordova@example.com|017-5800558|||||||||
A|A|I|TAMARA SCOTT||910411074182||BOOST000578|3|20231124|1|20231223|20231224|1|3|13502.86|4940.07|39520.56|8|82|3932.58|22|1|0|1|20231224|0|0.0|002|mmontes@example.com|018-1798022|20230929||||||||
A|A|I|THOMAS COLLINS||740801025936||BOOST000579|3|20240823|1|20240828|20250511|1|2|16810.21|10291.97|123503.64|12|49|7805.06|21|1|0|0|20250511|0|0.0|004||017-1012899|||||||||
A|A|I|JENNIFER GOMEZ||731017019621||BOOST000580|1|20240122|1|20240211|20240728|1|2|12846.71|12043.79|0.0|0|32|933.93|15|1|0|0|20240728|0|0.0|002|sharon26@example.com|014-8305813||I||700724048869||KEVIN CASTANEDA|1||
A|A|B|KAREN EVANS & HAYS AND SONS|2019280845-M|770919117253||BOOST000581|1|20220919|1|20220924|20240224|1|2|19012.95|6337.65|0.0|0|90|2447.29|21|1|0|0|20240224|0|0.0|004|valentineerica@example.com|014-6345363|||||||||
A|A|C|GRAY, GOMEZ AND NELSON SDN BHD|2015932684-M|2015932684-M||BOOST000582|4|20240615|1|20240621|20241111|1|2|14335.5|61437.86|614378.6|10|7|11042.7|17|1|0|2|20241111|0|0.0|003|||20240821|I||630827066941||JUDY PAUL|1|CO-BORROWER|
A|A|I|HOLLY WOLFE||710222065819||BOOST000583|1|20240711|1|20240729|20250406|1|3|3685.28|3071.07|0.0|0|36|1036.02|23|1|0|0|20250406|0|0.0|001|megantucker@example.net|||I||810410114172||FRANK RUSH|1||
A|A|I|REGINALD ROBERTS||510628023825||BOOST000584|1|20220825|1|20220828|20240105|1|2|1060.44|964.04|0.0|0|33|46.65|13|1|0|0|20240105|0|0.0|004|wlewis@example.org||||||||||
A|A|B|JACOB MORGAN & NICHOLS, GARCIA AND ESTRADA|2021385968-X|870103101828||BOOST000585|4|20221125|1|20221224|20240702|1|2|9918.99|8501.99|25505.97|3|35|1185.33|14|1|0|0|20240702|0|0.0|002|christopher24@example.com|016-6224458|||||||||
A|A|C|BOWEN, SMITH AND HALL SDN BHD|2011589558-W|2011589558-W||BOOST000586|1|20230103|1|20230107|20250331|1|2|13020.35|9300.25|0.0|0|42|3520.81|14|1|0|0|20250331|0|0.0|003||018-3494452|||||||||
A|A|B|ROBERT HERNANDEZ & WILSON, WILLIAMS AND GAY|2019328104-W|940627066847||BOOST000587|2|20250608|1|20250619|20250621|1|2|6633.45|8652.33|0.0|0|23|0.0|19|1|0|0|20250621|0|0.0|001|alyssahampton@example.com||||||||||
A|A|I|CASSANDRA TORRES||851024095588||BOOST000588|1|20240303|1|20240321|20241018|1|3|11849.62|5152.01|0.0|0|69|9803.56|22|1|0|0|20241018|0|0.0|001||013-6250380|||||||||
A|A|B|RICHARD TREVINO & BROWN AND SONS|2022368845-X|520320082595||BOOST000589|1|20220921|1|20220921|20230315|1|2|6931.68|2970.72|0.0|0|70|5988.96|23|1|0|0|20230315|0|0.0|003||017-8559320||C|2014875599-H|2014875599-H||CARR PLC SDN BHD|1||
A|A|I|DAVID WILSON DDS||551005035174||BOOST000590|1|20230305|1|20230328|20240605|1|2|12727.23|9790.18|0.0|0|39|4923.56|13|1|0|0|20240605|0|0.0|004|williamstodd@example.org|018-1439486|||||||||
A|A|I|JAMES CROSBY||910913043021||BOOST000591|1|20230707|1|20230709|20231206|1|3|6325.72|9987.98|59927.88|6|19|535.01|17|1|0|0|20231206|0|0.0|004|robertandrews@example.org|016-3796681||C|2000290862-M|2000290862-M||WARREN, NGUYEN AND ARIAS SDN BHD|1|GUARANTOR|
A|A|I|TIMOTHY EVANS||970913056653||BOOST000592|1|20221114|1|20221201|20230315|1|3|3656.2|1613.03|8065.15|5|68|1019.0|23|1|0|1|20230315|0|0.0|003|zmarquez@example.com|017-5262586|20230108||||||||
A|A|C|REESE-LEE SDN BHD|2004841108-K|2004841108-K||BOOST000593|1|20230105|1|20230122|20250228|2|3|3606.22|4703.77|28222.62|6|23|2821.44|23|1|0|1|20250228|0|0.0|002||018-7629071|20250128||||||||
A|A|I|ERIK ADAMS||710921087532||BOOST000594|1|20221207|1|20221228|20250616|1|2|7065.96|4710.64|0.0|0|45|0.69|20|1|0|0|20250616|0|0.0|002||018-4329400|||||||||
A|A|C|GONZALES LLC SDN BHD|2012413988-H|2012413988-H||BOOST000595|1|20241108|1|20241124|20250108|1|3|12209.86|8721.33|0.0|0|42|303.87|16|1|0|0|20250108|0|0.0|001|adam70@example.net|018-6471788|||||||||
A|A|I|JOHN RIOS||910727076543||BOOST000596|3|20230821|1|20230828|20241021|1|3|13623.49|27246.98|81740.94|3|15|2207.52|13|1|0|0|20241021|0|0.0|002|juliewalls@example.org|014-4265520||I||670223139834||STEVEN SIMMONS|1|GUARANTOR|
A|A|I|KRISTINA CASTILLO||770320102058||BOOST000597|1|20240621|1|20240709|20250419|2|2|3048.87|3976.79|0.0|0|23|434.54|19|1|0|0|20250419|0|0.0|002||013-8999199|||||||||
A|A|C|SOLIS-KELLY SDN BHD|2021875682-K|2021875682-K||BOOST000598|1|20230504|1|20230603|20240108|1|2|1842.39|824.95|0.0|0|67|575.03|15|1|0|0|20240108|0|0.0|003|jameserika@example.com|012-6797752|||||||||
A|A|I|GERALD JACKSON||890426095356||BOOST000599|1|20240805|1|20240821|20250614|2|2|13069.52|39208.56|235251.36|6|10|10772.7|18|1|0|0|20250614|0|0.0|002|davidwang@example.org|018-9272946|||||||||
A|A|I|BARBARA MORRIS||911015103905||BOOST000600|1|20240803|1|20240823|20250328|1|3|12168.3|28080.69|0.0|0|13|7109.14|24|1|0|0|20250328|0|0.0|002|jessicasingh@example.com|013-7602141||I||950422116813||JUSTIN BOYER JR.|1|CO-BORROWER|
A|A|I|TIMOTHY PETERSEN||850905063274||BOOST000601|1|20240530|1|20240628|20250305|1|3|2286.69|914.68|0.0|0|75|1495.03|18|1|0|0|20250305|0|0.0|004|travistravis@example.com|016-2314087|||||||||
A|A|B|ELIZABETH VILLARREAL & PARKS LTD|2023839616-M|860419105286||BOOST000602|1|20230205|1|20230210|20230605|1|2|11334.74|6939.64|0.0|0|49|3905.4|23|1|0|0|20230605|0|0.0|004||016-8493323|||||||||
A|A|I|MR. KEITH RIVERA||940207079296||BOOST000603|1|20231008|1|20231024|20231210|1|3|7064.45|2943.52|0.0|0|72|6253.37|22|1|0|0|20231210|0|0.0|001|kennethfox@example.com||||||||||
A|A|I|SAMUEL JONES||821121102294||BOOST000604|1|20240113|1|20240113|20240317|1|2|2268.09|4252.67|0.0|0|16|646.93|18|1|0|0|20240317|0|0.0|003|jessica96@example.com|019-1020921|||||||||
A|A|I|CHRISTOPHER HICKMAN||580524143227||BOOST000605|3|20240223|1|20240318|20240713|1|3|7049.06|10070.09|100700.9|10|21|376.62|22|1|0|0|20240713|0|0.0|004|efowler@example.com|014-7869534|||||||||
A|A|I|CONNOR COX||891017129383||BOOST000606|1|20220901|1|20220922|20250405|1|3|16210.88|44211.49|0.0|0|11|15359.54|15|1|0|0|20250405|0|0.0|003||017-4102781|||||||||
A|A|I|MICHELLE ROBINSON||710217014169||BOOST000607|2|20241221|1|20250109|20250201|1|3|16973.84|39170.4|0.0|0|13|0.0|16|1|0|0|20250201|0|0.0|002|||||||||||
A|A|I|ASHLEE GREEN||810614053889||BOOST000608|1|20241122|1|20241220|20250313|1|2|17725.87|12085.82|0.0|0|44|8374.0|17|1|0|0|20250313|0|0.0|001|victorjordan@example.net|018-1258801|||||||||
A|A|I|MALLORY ALLEN||630628047215||BOOST000609|1|20230709|1|20230709|20240322|1|2|15360.23|5760.09|17280.27|3|80|860.72|14|1|0|0|20240322|0|0.0|002|woodsstacy@example.org|014-5481715|||||||||
A|A|B|MIGUEL ROBERTSON & REID, SHELTON AND TORRES|2001443524-M|770910054153||BOOST000610|1|20240704|1|20240704|20240805|1|2|13338.3|6559.82|39358.92|6|61|13037.91|20|1|0|0|20240805|0|0.0|003|martinkristin@example.com|019-4695517|||||||||
A|A|C|SMITH-CASTILLO SDN BHD|2012139998-M|2012139998-M||BOOST000611|1|20230129|1|20230206|20230428|1|2|9346.92|8762.74|0.0|0|32|8936.38|14|1|0|0|20230428|0|0.0|004|pbrown@example.org||||||||||
A|A|I|APRIL REYNOLDS||831028058002||BOOST000612|1|20221113|1|20221128|20231027|1|2|8106.26|8385.79|50314.74|6|29|5037.73|19|1|0|1|20231027|0|0.0|004|buchananmark@example.com|018-5535357|20230810||||||||
A|A|I|LINDA BARRETT||590326137227||BOOST000613|1|20230307|1|20230406|20240313|1|3|7052.7|26447.62|0.0|0|8|3375.94|15|1|0|0|20240313|0|0.0|002|howardchristine@example.com|018-4577662|||||||||
A|A|B|CHRISTOPHER WRIGHT & WARREN-COSTA|2012879513-M|870719106163||BOOST000614|2|20241023|1|20241024|20250531|1|2|9755.86|4502.7|0.0|0|65|0.0|24|1|0|0|20250531|0|0.0|001|||||||||||
A|A|I|DONNA LANG||970217054508||BOOST000615|1|20240612|1|20240620|20250115|1|3|6807.7|6382.22|38293.32|6|32|191.13|19|1|0|1|20250115|0|0.0|001|||20241114||||||||
A|A|C|VILLANUEVA, DAVIS AND SHERMAN SDN BHD|2020289498-X|2020289498-X||BOOST000616|1|20221103|1|20221116|20241127|2|3|7814.6|8682.89|43414.45|5|27|1416.07|17|1|0|1|20241127|0|0.0|001|rodgerserin@example.com|013-4014009|20241013||||||||
A|A|I|JOANNE POPE||540614021198||BOOST000617|1|20230121|1|20230211|20230717|1|3|8796.13|11994.72|0.0|0|22|5706.31|13|1|0|0|20230717|0|0.0|004||016-1790747|||||||||
A|A|I|DANNY RIVERA||500910127120||BOOST000618|1|20250408|1|20250425|20250605|1|2|7433.02|6558.55|0.0|0|34|6079.49|14|1|0|0|20250605|0|0.0|002||019-3166238|||||||||
