payment_code|operation_code|party_type|name|company_reg_no|business_reg_no|passport|account|account_status|relationship_start_date|relationship_type|agreement_date|statement_date|capacity|facility|credit_limit|instalment_amount|amount_in_arrears|month_in_arrears|tenure|total_balance_outstanding|late_payment_interest|principal_repayment_term|collateral_type|legal_status|date_status_update|deletion_reason_code|total_amount_paid|debt_type|email|mobile_no|date_of_notice|sponsor_constitution|sponsor_old_ic_company_reg_no|sponsor_new_ic_business_reg_no|sponsor_passport_no|sponsor_name|sponsor_status|sponsor_remarks|old_account_no
A|A|I|MICHAEL OCONNOR||761121139739||CHINCHIN000506|1|20240611|1|20240619|20241228|1|1|51834.37|7698.17|38490.85|5|202|14250.11|11|1|5|1|20241228|0|0.0|001|khernandez@example.net|013-4988703|20241116||||||||
A|A|I|PATRICIA DAVIS||581105108288||CHINCHIN000507|2|20231226|1|20231228|20240912|1|1|45581.83|6803.26|0.0|0|201|0.0|9|1|4|0|20240912|0|0.0|001|lbates@example.com|017-3194229|||||||||
A|A|C|NELSON-ESTRADA SDN BHD|2024614646-X|2024614646-X||CHINCHIN000508|1|20220716|1|20220726|20250316|2|1|72292.62|8032.51|0.0|0|270|71399.97|15|1|3|0|20250316|0|0.0|003||019-5152639|||||||||
A|A|I|PATRICIA KERR||620407071029||CHINCHIN000509|1|20241202|1|20241222|20250423|1|1|25765.13|8051.6|0.0|0|96|5213.77|14|1|2|0|20250423|0|0.0|004||016-9040405|||||||||
A|A|I|TAMMY BOYD||610818107653||CHINCHIN000510|1|20230714|1|20230728|20250412|2|1|12501.04|1494.15|0.0|0|251|9268.47|15|1|5|0|20250412|0|0.0|002|enorris@example.com|016-9089650|||||||||
A|A|B|TROY SAMPSON & DAVIS, ATKINS AND SNYDER|2004302339-M|540826093512||CHINCHIN000511|1|20240614|1|20240712|20250622|1|4|87677.76|12585.32|0.0|0|209|46728.29|13|1|5|0|20250622|0|0.0|003|jphillips@example.com|014-2804441|||||||||
A|A|I|MATTHEW BEST||760808056341||CHINCHIN000512|1|20250212|1|20250216|20250428|1|4|80185.59|14941.41|0.0|0|161|1867.6|8|1|4|0|20250428|0|0.0|001|esweeney@example.com||||||||||
A|A|I|AUDREY ORTIZ||610925137763||CHINCHIN000513|1|20220908|1|20221001|20240307|1|1|71817.68|16964.81|0.0|0|127|14129.74|9|1|4|0|20240307|0|0.0|001|charles09@example.com|014-3512431||C|2002713537-W|2002713537-W||DORSEY, JOHNSTON AND SCOTT SDN BHD|1||
A|A|I|CHRISTOPHER GRAHAM||600921106718||CHINCHIN000514|2|20220811|1|20220822|20230406|2|4|74152.49|6448.04|0.0|0|345|0.0|15|1|3|0|20230406|0|0.0|004|itran@example.com||||||||||
A|A|I|KELLY SANDERS||861101056736||CHINCHIN000515|1|20241128|1|20241215|20250506|1|1|16151.51|2061.89|0.0|0|235|15897.16|13|1|3|0|20250506|0|0.0|003|fernandezedward@example.net|016-3703815|||||||||
A|A|I|DANIEL THOMAS||950120114758||CHINCHIN000516|1|20220815|1|20220816|20221210|1|1|12306.08|3182.61|0.0|0|116|8214.23|14|1|3|0|20221210|0|0.0|002|kelsey98@example.org|014-5546551|||||||||
A|A|I|TRACI EDWARDS||770717104692||CHINCHIN000517|1|20221114|1|20221116|20240416|1|1|86531.12|15638.15|0.0|0|166|14597.96|10|1|2|0|20240416|0|0.0|004|jimmy72@example.org|012-2937677|||||||||
A|A|I|KELLY HILL||671110079822||CHINCHIN000518|1|20240706|1|20240722|20250428|1|1|65980.3|9799.05|0.0|0|202|36373.74|10|1|3|0|20250428|0|0.0|004|||||||||||
A|A|I|JOHN DYER||750628091029||CHINCHIN000519|1|20240826|1|20240903|20250516|1|1|81270.14|10330.95|51654.75|5|236|10329.57|10|1|1|0|20250516|0|0.0|002|destes@example.org|017-6831968||C|2010644326-K|2010644326-K||GOMEZ-GONZALEZ SDN BHD|1|CO-BORROWER|
A|A|I|RENEE WILSON||830828039014||CHINCHIN000520|4|20230716|1|20230720|20250304|1|1|73914.77|9725.63|106981.93|11|228|8930.13|12|1|2|0|20250304|0|0.0|001|sarahshelton@example.com|017-2029769|||||||||
A|A|I|STEPHANIE FREEMAN||570107103859||CHINCHIN000521|1|20240506|1|20240506|20250422|1|4|39613.16|4518.61|9037.22|2|263|3263.68|15|1|2|0|20250422|0|0.0|003||016-5943716|||||||||
A|A|C|BYRD-HERNANDEZ SDN BHD|2003660848-X|2003660848-X||CHINCHIN000522|3|20240321|1|20240321|20250404|1|4|79573.61|16129.79|177427.69|11|148|45114.76|11|1|1|0|20250404|0|0.0|002||014-1065605|||||||||
A|A|B|THOMAS JOHNSON & JONES GROUP|2023110806-H|850811076147||CHINCHIN000523|1|20250221|1|20250226|20250316|1|1|84370.98|14889.0|0.0|0|170|37940.16|15|1|1|0|20250316|0|0.0|002|brett64@example.com|||C|2005840600-M|2005840600-M||ORTEGA-TRAN SDN BHD|1||
A|A|I|MICHAEL MENDOZA||750420064171||CHINCHIN000524|2|20220724|1|20220819|20230705|1|1|58520.69|8281.23|0.0|0|212|0.0|12|1|3|0|20230705|0|0.0|001|hhouse@example.com|014-3780676|||||||||
A|A|C|RIOS LTD SDN BHD|2017358204-K|2017358204-K||CHINCHIN000525|1|20230802|1|20230825|20231120|1|1|49018.98|4429.43|0.0|0|332|46826.03|9|1|3|0|20231120|0|0.0|002|sholt@example.org|013-5765018|||||||||
A|A|C|MCINTYRE INC SDN BHD|2013438785-W|2013438785-W||CHINCHIN000526|1|20230303|1|20230321|20240327|1|1|38895.31|5692.0|0.0|0|205|34173.79|15|1|2|0|20240327|0|0.0|002|davidconner@example.com|016-5059586|||||||||
A|A|I|JESSICA EVANS||550528147708||CHINCHIN000527|1|20230328|1|20230405|20240307|1|4|61942.96|17531.03|35062.06|2|106|43978.22|10|1|3|0|20240307|0|0.0|002|lukemason@example.com|013-4860652|||||||||
A|A|I|SYDNEY CHANDLER||901124077324||CHINCHIN000528|1|20240925|1|20241003|20250101|1|1|32339.69|6737.44|0.0|0|144|11590.93|9|1|3|0|20250101|0|0.0|002||019-4336701|||||||||
A|A|I|MICHELLE ANDERSON||910316044825||CHINCHIN000529|1|20221008|1|20221020|20240629|2|1|86322.89|12757.08|0.0|0|203|34639.59|9|1|5|0|20240629|0|0.0|003||013-8187050||I||940414145020||ERICA HOGAN|1||
A|A|I|CHRISTOPHER STONE||500618139914||CHINCHIN000530|1|20241114|1|20241120|20241213|2|1|95461.44|14463.85|72319.25|5|198|62177.55|9|1|5|1|20241213|0|0.0|002|xbell@example.org|017-5165337|20241022|I||661108098846||DR. CHERYL SHELTON PHD|1|GUARANTOR|
A|A|I|PETER ROBINSON||530316035689||CHINCHIN000531|1|20231001|1|20231019|20250101|1|4|15492.18|3077.92|0.0|0|151|96.95|8|1|5|0|20250101|0|0.0|003|stephen84@example.org|012-9314481|||||||||
A|A|I|AMANDA VAUGHAN||581123013711||CHINCHIN000532|1|20230824|1|20230911|20231129|1|4|81225.19|22773.42|45546.84|2|107|23664.64|14|1|5|0|20231129|0|0.0|004||019-8192209|||||||||
A|A|C|WILLIAMSON LLC SDN BHD|2015155562-M|2015155562-M||CHINCHIN000533|2|20220708|1|20220726|20230122|1|1|76771.81|15883.82|0.0|0|145|0.0|13|1|4|0|20230122|0|0.0|003||019-7279571|||||||||
A|A|C|MCMILLAN, GARCIA AND CASEY SDN BHD|2013695516-K|2013695516-K||CHINCHIN000534|3|20231112|1|20231129|20240823|1|4|35533.03|11220.96|112209.6|10|95|26527.01|15|1|2|0|20240823|0|0.0|004|heather26@example.net|014-1574245|||||||||
A|A|I|EVELYN PARKER||921117053751||CHINCHIN000535|1|20221220|1|20230106|20240131|1|1|62343.07|8275.63|0.0|0|226|20528.42|12|1|2|0|20240131|0|0.0|001|sarah48@example.net|012-5728039|||||||||
A|A|I|MELISSA SMITH||650123018746||CHINCHIN000536|1|20221126|1|20221211|20250406|1|1|69614.3|9281.91|18563.82|2|225|68029.97|13|1|4|0|20250406|0|0.0|001||014-4023895||C|2008918536-M|2008918536-M||PARKER, JIMENEZ AND RODRIGUEZ SDN BHD|1|CO-BORROWER|
A|A|C|RHODES-BECK SDN BHD|2008335742-W|2008335742-W||CHINCHIN000537|1|20230712|1|20230728|20231105|1|1|57406.96|15107.09|75535.45|5|114|38399.29|9|1|4|2|20231105|0|0.0|003||018-1090121|20230920||||||||
A|A|C|MOORE-PERRY SDN BHD|2023598191-M|2023598191-M||CHINCHIN000538|1|20240415|1|20240503|20241102|2|4|69599.06|11409.68|0.0|0|183|63923.88|10|1|4|0|20241102|0|0.0|001|michael38@example.net|||C|2023903952-W|2023903952-W||DAWSON AND SONS SDN BHD|1||
A|A|I|STACEY LEWIS||720527072220||CHINCHIN000539|1|20240617|1|20240619|20241228|1|1|77678.64|15535.73|46607.19|3|150|52388.82|8|1|2|0|20241228|0|0.0|001||016-7101223|||||||||
A|A|I|TIMOTHY OLSON||700408115823||CHINCHIN000540|1|20240528|1|20240603|20240831|1|4|13011.12|3789.65|0.0|0|103|7560.94|9|1|4|0|20240831|0|0.0|003|davidcoleman@example.net||||||||||
A|A|I|JAIME HART||700415059260||CHINCHIN000541|2|20230414|1|20230508|20250221|1|1|41676.04|5788.34|0.0|0|216|0.0|10|1|5|0|20250221|0|0.0|003|leslie18@example.com|012-7114653||C|2019364241-W|2019364241-W||WILLIAMS-PHILLIPS SDN BHD|1||
A|A|I|JUAN WILSON||840817049463||CHINCHIN000542|2|20230304|1|20230311|20230811|1|1|83828.25|10566.59|0.0|0|238|0.0|15|1|3|0|20230811|0|0.0|002|zhouse@example.com|012-2420738|||||||||
A|A|B|TIFFANY STEWART & BAILEY-MERCER|2017743038-H|620508125225||CHINCHIN000543|1|20221105|1|20221201|20250607|2|4|40754.1|9124.05|0.0|0|134|32832.81|11|1|4|0|20250607|0|0.0|004||016-5603798||C|2021921917-X|2021921917-X||BURNS LLC SDN BHD|1|CO-BORROWER|
A|A|I|MS. KRISTY FORD||840827035665||CHINCHIN000544|1|20230418|1|20230516|20240927|2|1|93421.1|16107.09|0.0|0|174|65949.78|14|1|1|0|20240927|0|0.0|003|||||||||||
A|A|I|MARY ROBINSON||580328104516||CHINCHIN000545|2|20230228|1|20230305|20250222|1|4|60091.79|14422.03|0.0|0|125|0.0|9|1|5|0|20250222|0|0.0|004|marshallanthony@example.com|013-2284653||I||770809047009||REBECCA WADE|1|CO-BORROWER|
A|A|I|PAUL HAWKINS||640307118179||CHINCHIN000546|4|20230924|1|20231007|20240517|1|1|74843.91|7083.02|28332.08|4|317|23931.92|13|1|5|2|20240517|0|0.0|001||017-3026408|20240331||||||||
A|A|I|SAMUEL MERCADO||500827113913||CHINCHIN000547|1|20240624|1|20240713|20240811|2|4|63338.9|7252.55|0.0|0|262|40950.92|14|1|4|0|20240811|0|0.0|003|qwright@example.com|019-9600411|||||||||
A|A|I|JOHN RICHARDSON||781010088720||CHINCHIN000548|1|20230320|1|20230331|20240913|1|1|98956.2|17776.56|0.0|0|167|74074.02|15|1|5|0|20240913|0|0.0|004||014-1069799|||||||||
A|A|C|SLOAN, LEWIS AND PETTY SDN BHD|2022290175-H|2022290175-H||CHINCHIN000549|1|20241009|1|20241023|20250601|1|1|24927.0|3195.77|0.0|0|234|21707.19|8|1|4|0|20250601|0|0.0|003|bclark@example.org|013-3684604|||||||||
A|A|I|BRIAN BARTON||700402059409||CHINCHIN000550|1|20231221|1|20240107|20240731|1|1|40686.2|3344.07|0.0|0|365|2664.89|14|1|5|0|20240731|0|0.0|002|nmurphy@example.net|019-7532830|||||||||
A|A|C|JONES-HENDRIX SDN BHD|2000673168-M|2000673168-M||CHINCHIN000551|1|20220712|1|20220808|20230108|1|4|66801.25|7921.1|0.0|0|253|14919.86|9|1|1|0|20230108|0|0.0|003|crystal83@example.net|016-1205711|||||||||
A|A|I|MITCHELL ROSE||510415131043||CHINCHIN000552|2|20231112|1|20231116|20240813|1|1|88738.35|7541.5|0.0|0|353|0.0|13|1|1|0|20240813|0|0.0|004|ericmoody@example.com|||C|2003453597-M|2003453597-M||YOUNG, DONALDSON AND SCHNEIDER SDN BHD|1|GUARANTOR|
A|A|I|CHAD LYNCH||570803052214||CHINCHIN000553|4|20221024|1|20221029|20230813|2|4|69722.26|14229.03|71145.15|5|147|39823.78|9|1|3|1|20230813|0|0.0|003|waltonmichael@example.org|018-1913923|20230627||||||||
A|A|I|CHRISTIE CARTER||880911119617||CHINCHIN000554|1|20231002|1|20231017|20240106|1|1|83741.53|16637.39|0.0|0|151|44153.73|12|1|5|0|20240106|0|0.0|001||014-3072590||C|2011636518-W|2011636518-W||ROLLINS AND SONS SDN BHD|1|CO-BORROWER|
A|A|I|CHRISTOPHER HUNT||680222106219||CHINCHIN000555|1|20230723|1|20230809|20230925|1|4|76874.57|6570.48|19711.44|3|351|9724.11|15|1|3|0|20230925|0|0.0|001||016-2846043|||||||||
A|A|I|BARBARA MILLS||531026118520||CHINCHIN000556|1|20230628|1|20230728|20250221|2|1|63412.87|15986.44|0.0|0|119|17617.8|11|1|2|0|20250221|0|0.0|002|rebecca81@example.net||||||||||
A|A|C|MEYER, PACE AND STAFFORD SDN BHD|2004974219-K|2004974219-K||CHINCHIN000557|4|20250111|1|20250131|20250606|1|1|85406.77|13072.46|104579.68|8|196|7449.68|9|1|4|1|20250606|0|0.0|004||018-5408271|20250401||||||||
A|A|I|NANCY TAYLOR||850420062088||CHINCHIN000558|1|20241206|1|20250102|20250414|1|1|21525.07|4612.51|0.0|0|140|6759.77|15|1|4|0|20250414|0|0.0|004|wendyshepherd@example.net|014-3272649|||||||||
A|A|I|KAREN BROWN||580127141375||CHINCHIN000559|1|20230701|1|20230717|20231011|1|1|75206.64|7780.0|0.0|0|290|31863.69|10|1|4|0|20231011|0|0.0|002|lawsonronald@example.net|||C|2000845790-H|2000845790-H||TAYLOR-WOLFE SDN BHD|1||
A|A|I|STACEY KING||780526092513||CHINCHIN000560|1|20230404|1|20230412|20240720|2|4|50615.98|8077.02|16154.04|2|188|10004.06|13|1|1|0|20240720|0|0.0|002|||||||||||
A|A|C|CONNER INC SDN BHD|2003393994-W|2003393994-W||CHINCHIN000561|1|20241003|1|20241022|20250216|1|4|82034.06|7642.92|30571.68|4|322|26239.31|8|1|1|2|20250216|0|0.0|003|tarakane@example.net|013-8913811|20241217|C|2011151977-K|2011151977-K||HERNANDEZ, WELCH AND WARD SDN BHD|1|GUARANTOR|
A|A|I|LORI OLSON||990311065390||CHINCHIN000562|1|20250514|1|20250610|20250619|1|1|81979.24|17198.44|0.0|0|143|74853.03|15|1|1|0|20250619|0|0.0|001|kristina22@example.com|018-7099669|||||||||
A|A|I|DENNIS ROGERS||520601086490||CHINCHIN000563|1|20231115|1|20231202|20241017|2|4|59494.67|12481.4|0.0|0|143|38303.12|14|1|2|0|20241017|0|0.0|001|david74@example.com|012-9912307|||||||||
A|A|I|TONY PAGE||941025087130||CHINCHIN000564|1|20240813|1|20240825|20250129|1|1|31988.42|3690.97|11072.91|3|260|3692.44|12|1|2|0|20250129|0|0.0|001||017-5258920|||||||||
A|A|B|LARRY YORK & MARTINEZ LTD|2016134776-H|940320138362||CHINCHIN000565|1|20230827|1|20230921|20250707|1|4|84983.12|9843.6|0.0|0|259|20335.09|8|1|3|0|20250707|0|0.0|004|lindabanks@example.com|017-7092111|||||||||
A|A|I|CARLOS KELLY||861013119497||CHINCHIN000566|1|20240930|1|20241006|20250107|1|1|16430.72|3353.21|0.0|0|147|10294.51|11|1|4|0|20250107|0|0.0|002||014-1209390|||||||||
A|A|I|DWAYNE PEREZ||800513015764||CHINCHIN000567|1|20220722|1|20220726|20240320|1|1|77949.61|6587.29|0.0|0|355|60431.27|15|1|5|0|20240320|0|0.0|002|cannonashley@example.com|014-2644841|||||||||
A|A|C|CLAY, GARCIA AND GARCIA SDN BHD|2010244833-K|2010244833-K||CHINCHIN000568|1|20240609|1|20240623|20250305|1|1|68050.9|5849.65|0.0|0|349|48635.86|12|1|4|0|20250305|0|0.0|002||014-1264084|||||||||
A|A|C|MCKEE INC SDN BHD|2021682496-M|2021682496-M||CHINCHIN000569|1|20231008|1|20231025|20240727|1|4|68895.31|6645.85|0.0|0|311|7137.03|15|1|4|0|20240727|0|0.0|004||017-6240835|||||||||
A|A|C|FISHER, COLLINS AND LEWIS SDN BHD|2024806447-H|2024806447-H||CHINCHIN000570|1|20241013|1|20241112|20250511|1|1|97249.77|10382.54|0.0|0|281|34833.5|15|1|5|0|20250511|0|0.0|001|mary18@example.com|019-6303394|||||||||
A|A|C|FITZPATRICK-GILL SDN BHD|2014743893-X|2014743893-X||CHINCHIN000571|2|20240126|1|20240223|20250508|1|1|38103.11|4905.98|0.0|0|233|0.0|11|1|1|0|20250508|0|0.0|001|moorejohn@example.org|013-4737093|||||||||
A|A|I|STEPHEN ANDERSON||970803014329||CHINCHIN000572|1|20240416|1|20240506|20241123|1|4|11359.84|3341.13|0.0|0|102|11331.12|13|1|2|0|20241123|0|0.0|003|carrolljennifer@example.org|019-4015145|||||||||
A|A|I|SARAH STARK||830509127831||CHINCHIN000573|1|20221119|1|20221213|20230916|1|1|17890.57|1592.63|3185.26|2|337|15100.83|11|1|1|0|20230916|0|0.0|002||013-5347024|||||||||
A|A|I|DANA PHILLIPS||900704124715||CHINCHIN000574|1|20240924|1|20241006|20241210|1|1|96240.39|20050.08|60150.24|3|144|24342.05|10|1|2|0|20241210|0|0.0|003|michaelkirk@example.com|014-2948490|||||||||
A|A|I|BONNIE RAMIREZ||510602136520||CHINCHIN000575|1|20240722|1|20240726|20250626|1|4|47063.14|9604.72|28814.16|3|147|9471.25|10|1|5|0|20250626|0|0.0|003|timothy16@example.net|016-3131679||C|2000767427-X|2000767427-X||BERG, MATHEWS AND SMITH SDN BHD|1|CO-BORROWER|
A|A|C|SHAFFER-MOSLEY SDN BHD|2008745623-H|2008745623-H||CHINCHIN000576|2|20240209|1|20240224|20240920|1|4|69317.63|11180.26|0.0|0|186|0.0|11|1|2|0|20240920|0|0.0|004|karen64@example.com|013-8848007|||||||||
A|A|I|MARK CORDOVA||760926104916||CHINCHIN000577|1|20231220|1|20231227|20250601|1|1|89171.46|8601.75|25805.25|3|311|60333.93|9|1|4|0|20250601|0|0.0|001|arice@example.net|017-4308456|||||||||
A|A|B|CINDY KOCH & WALKER INC|2009242080-H|890722072978||CHINCHIN000578|1|20230112|1|20230124|20230810|1|4|21310.91|3571.66|0.0|0|179|4964.68|15|1|3|0|20230810|0|0.0|004|palmerjason@example.org|013-8281296||C|2007636049-M|2007636049-M||NORRIS, HERRERA AND SMITH SDN BHD|1|CO-BORROWER|
A|A|I|ASHLEY WANG||570305125721||CHINCHIN000579|1|20250325|1|20250406|20250613|1|4|85445.43|20026.27|40052.54|2|128|3857.55|9|1|1|0|20250613|0|0.0|001|cwilson@example.org|017-4564571|||||||||
A|A|I|KATHERINE KRAMER||751116095195||CHINCHIN000580|3|20240929|1|20241024|20250525|1|4|67920.1|8707.71|43538.55|5|234|60606.59|8|1|1|0|20250525|0|0.0|001|julie84@example.com||||||||||
A|A|I|RICHARD MILLER||700112141270||CHINCHIN000581|1|20241011|1|20241011|20250405|1|4|41037.03|3811.49|0.0|0|323|28383.65|10|1|4|0|20250405|0|0.0|002|donnacooper@example.com||||||||||
A|A|I|SCOTT WIGGINS||590612017302||CHINCHIN000582|1|20240609|1|20240613|20250702|1|4|47106.13|6065.17|0.0|0|233|14487.71|10|1|5|0|20250702|0|0.0|002|marcgomez@example.net|019-6605210|||||||||
A|A|I|VANESSA GONZALES||500715131655||CHINCHIN000583|1|20250706|1|20250706|20250706|1|1|15296.11|2652.5|0.0|0|173|11137.15|13|1|3|0|20250706|0|0.0|001|schneiderjared@example.net|014-1396154|||||||||
A|A|I|KIMBERLY LARSON||630902089987||CHINCHIN000584|1|20221112|1|20221205|20240729|1|1|98684.14|18737.49|0.0|0|158|46179.65|15|1|2|0|20240729|0|0.0|003||||C|2020937253-H|2020937253-H||HARRIS, CANTU AND DICKERSON SDN BHD|1|CO-BORROWER|
A|A|I|TIFFANY PRUITT||750821036312||CHINCHIN000585|1|20230410|1|20230416|20241012|1|4|49276.64|7141.54|0.0|0|207|35464.61|13|1|2|0|20241012|0|0.0|002|pamela90@example.net||||||||||
A|A|B|RAYMOND KELLEY & ROACH GROUP|2009252817-M|801026097002||CHINCHIN000586|1|20240615|1|20240629|20241119|1|1|12463.88|3462.19|20773.14|6|108|4404.0|9|1|3|1|20241119|0|0.0|004||013-1236404|20240912||||||||
A|A|C|CRUZ PLC SDN BHD|2000137766-K|2000137766-K||CHINCHIN000587|1|20241105|1|20241106|20250110|2|4|87680.31|16039.08|0.0|0|164|30096.14|12|1|2|0|20250110|0|0.0|003|bankstamara@example.org||||||||||
A|A|I|GREGORY PORTER||761121011430||CHINCHIN000588|1|20230321|1|20230409|20240325|2|4|21232.08|2274.87|0.0|0|280|5799.39|13|1|4|0|20240325|0|0.0|004|xwheeler@example.com|016-7069340|||||||||
A|A|C|JENKINS, WALL AND CHAVEZ SDN BHD|2012714842-X|2012714842-X||CHINCHIN000589|1|20240715|1|20240802|20250308|1|4|33261.8|3513.57|10540.71|3|284|320.36|14|1|3|0|20250308|0|0.0|004|mmaynard@example.net|018-3388511|||||||||
A|A|I|CODY SOTO||520912137221||CHINCHIN000590|2|20241011|1|20241014|20241022|2|4|46731.91|3905.17|0.0|0|359|0.0|14|1|1|0|20241022|0|0.0|003||019-1952338|||||||||
A|A|I|JEFFREY WILSON||740902038581||CHINCHIN000591|1|20241014|1|20241031|20250705|1|4|83246.28|9989.55|0.0|0|250|77254.83|14|1|5|0|20250705|0|0.0|003|ucampbell@example.org|016-3809217|||||||||
A|A|I|JAMES DAVIS||810906065308||CHINCHIN000592|1|20221221|1|20221224|20230418|1|1|74732.67|6536.39|0.0|0|343|38896.8|9|1|2|0|20230418|0|0.0|001|msimpson@example.net|019-3407158|||||||||
A|A|I|DANIEL DUNCAN||520222143571||CHINCHIN000593|1|20250409|1|20250422|20250426|1|4|32189.74|4533.77|0.0|0|213|29473.77|9|1|5|0|20250426|0|0.0|004|jwhite@example.com|012-1469389|||||||||
A|A|B|MICHELE MCKEE & JOHNSON-DAVIS|2011469046-X|600112012869||CHINCHIN000594|3|20240930|1|20241027|20250425|1|4|15388.43|1660.62|4981.86|3|278|5519.4|14|1|4|0|20250425|0|0.0|003|isaacparrish@example.com|018-3012855|||||||||
A|A|C|WILCOX, WILLIAMS AND MANNING SDN BHD|2003243791-K|2003243791-K||CHINCHIN000595|2|20220710|1|20220803|20240512|1|1|92431.46|15578.34|0.0|0|178|0.0|8|1|3|0|20240512|0|0.0|001|andersontyler@example.net|||I||510904051512||ANTHONY WILLIAMS|1|GUARANTOR|
A|A|I|KENNETH LYNCH||750426055187||CHINCHIN000596|1|20230612|1|20230629|20230918|1|1|63888.12|13403.1|0.0|0|143|22726.9|15|1|1|0|20230918|0|0.0|003||014-1597401||I||840903057082||ANGELA HENDRICKS|1||
A|A|I|ANDREW GOODMAN||651024114535|T#######|CHINCHIN000597|1|20231212|1|20240101|20241206|1|4|99398.72|13372.03|0.0|0|223|81131.95|9|1|3|0|20241206|0|0.0|003|oramirez@example.net|||I||910722036076||MONICA FRIEDMAN|1|GUARANTOR|
A|A|B|TYRONE DELACRUZ & WILSON-FINLEY|2024647636-X|881019096100||CHINCHIN000598|1|20221204|1|20221204|20240724|1|1|53794.43|8770.83|0.0|0|184|16387.66|12|1|5|0|20240724|0|0.0|002|cindy93@example.org||||||||||
A|A|I|BRENDA ROJAS||600527112073||CHINCHIN000599|1|20240314|1|20240322|20241103|2|4|81374.11|16606.96|33213.92|2|147|49945.38|12|1|1|0|20241103|0|0.0|002|madisonvaughn@example.com|019-1913891|||||||||
A|A|I|HOWARD HARMON||890603087983||CHINCHIN000600|1|20240525|1|20240611|20241130|1|1|52972.48|13133.67|0.0|0|121|6990.54|12|1|3|0|20241130|0|0.0|002|hreid@example.com|019-1354061|||||||||
A|A|I|GABRIELLA CUMMINGS||940304051276||CHINCHIN000601|1|20220916|1|20220918|20250326|1|1|93217.83|9199.13|0.0|0|304|33416.14|8|1|3|0|20250326|0|0.0|004|jharris@example.org|||C|2020325778-H|2020325778-H||HAWKINS AND SONS SDN BHD|1|GUARANTOR|
A|A|I|SHELIA PARKER||511018068280||CHINCHIN000602|1|20221105|1|20221117|20250618|1|1|88964.49|27514.79|0.0|0|97|40374.27|12|1|2|0|20250618|0|0.0|003|jfox@example.com||||||||||
A|A|I|JOHN KRAUSE||861020081137||CHINCHIN000603|1|20240730|1|20240814|20250404|1|1|45026.08|5175.41|0.0|0|261|11627.2|11|1|2|0|20250404|0|0.0|003|xdoyle@example.com|014-5294327|||||||||
A|A|I|JONATHAN KELLER||611113018858||CHINCHIN000604|1|20230524|1|20230528|20240611|1|4|67245.76|6058.18|18174.54|3|333|15283.82|12|1|5|0|20240611|0|0.0|001|hickstimothy@example.com|012-7342762|||||||||
A|A|I|ROBERT SCOTT||940701111870|Q#######|CHINCHIN000605|1|20230531|1|20230605|20231114|1|1|20647.23|1785.06|0.0|0|347|1688.84|13|1|2|0|20231114|0|0.0|003|hollandjoseph@example.org|018-2286341|||||||||
A|A|I|MICHAEL CLARK||940625098669||CHINCHIN000606|1|20230315|1|20230406|20240329|2|4|86508.16|9683.75|0.0|0|268|61410.12|14|1|4|0|20240329|0|0.0|003|steven64@example.com|014-3365732|||||||||
A|A|I|LISA ROSS||971111146893||CHINCHIN000607|1|20240309|1|20240327|20250205|1|4|76909.63|7665.41|0.0|0|301|28316.04|12|1|5|0|20250205|0|0.0|002||012-9359133|||||||||
A|A|C|CARSON LTD SDN BHD|2011684247-W|2011684247-W||CHINCHIN000608|3|20230221|1|20230320|20230619|1|4|26686.51|5521.35|16564.05|3|145|23071.32|10|1|1|0|20230619|0|0.0|003|vmaldonado@example.com|016-4156101|||||||||
A|A|I|CHRISTOPHER SIMPSON||770610055729||CHINCHIN000609|1|20240131|1|20240216|20240520|1|1|60939.08|5106.63|0.0|0|358|45743.51|13|1|5|0|20240520|0|0.0|004|xjacobs@example.net|012-3627898||I||760918097996||KIMBERLY HOWARD|1|GUARANTOR|
A|A|I|SHAWN HUGHES||540101072768||CHINCHIN000610|1|20221105|1|20221108|20250108|1|4|43895.27|4039.44|12118.32|3|326|31935.12|9|1|2|0|20250108|0|0.0|002|johnkerr@example.com|013-8772872|||||||||
A|A|I|MICHELLE WHITE DDS||580604135452||CHINCHIN000611|1|20241104|1|20241110|20250703|1|4|49444.05|10827.16|64962.96|6|137|1040.88|12|1|1|1|20250703|0|0.0|002|grayvictor@example.org|014-7567023|20250506|I||500525118027||MR. JOSE CONRAD|1|GUARANTOR|
A|A|I|JAMES HARRINGTON||551104133237||CHINCHIN000612|1|20221223|1|20230120|20240211|1|1|74548.08|8015.92|0.0|0|279|59306.93|9|1|2|0|20240211|0|0.0|001|uchavez@example.com|013-4426415|||||||||
A|A|I|JAMES THOMAS||920111022118||CHINCHIN000613|1|20230915|1|20230928|20240401|1|1|39958.86|6623.02|0.0|0|181|30914.63|13|1|3|0|20240401|0|0.0|003|barbara44@example.com|019-2817256||C|2018776400-M|2018776400-M||WILSON, PEREZ AND SHEPARD SDN BHD|1||
A|A|I|AMBER CROSS||920627116251||CHINCHIN000614|1|20231011|1|20231108|20250504|1|4|78715.53|23853.19|0.0|0|99|76039.79|15|1|4|0|20250504|0|0.0|002|smithkevin@example.org|017-3593435|||||||||
A|A|I|AMY SMITH||670209112003||CHINCHIN000615|1|20231020|1|20231109|20250223|1|4|92444.91|13528.52|0.0|0|205|81211.43|11|1|2|0|20250223|0|0.0|003||017-2287235|||||||||
